FlightId	ProcessingTimeUtc	AirlineCode	FlightNumber	SchedDepAirportCode	SchedArrAirportCode	SchedDepartureUtc	SchedArrivalUtc	SchedDepartureLocal	SchedArrivalLocal	Status	DiversionStatus	RecoveryExists	OpAirlineCode	OpFlightNumber	AltDepAirportCode	AltArrAirportCode	OutGateLocal	OutGateUtc	OutGateAccuracy	OutGateSource	InAirLocal	InAirUtc	InAirAccuracy	InAirSource	LandedLocal	LandedUtc	LandedAccuracy	LandedSource	InGateLocal	InGateUtc	InGateAccuracy	InGateSource	DepTerminal	DepGate	CheckinCounter	ArrTerminal	ArrGate	Baggage	SvcType	AircraftType	OptionalEquipment	WeightClass	Unscheduled	SeqNumber	NumLegs	DepAirportCountryId	ArrAirportCountryId	TailNumber	RegAirlineCode	RegFlightNumber	DepScheduleStatus	ArrScheduleStatus	OriginationDateLocal	OriginationDateUtc	DomIntDep	DomIntArr	PrevFltAirlineCode	PrevFltNumber	PrevFltSchedArrLocal	PrevFltSchedArrUtc	PrevFltMethod	Suffix	AircraftOwner	IsGeneralAviation	SchedDepAptNS	SchedArrAptNS	AltDepAptNS	AltArrAptNS	DepDelayCode	ArrDelayCode	UpStreamLegs	DownStreamLegs	NewToFlightWindow	StatusChange	PreviousStatus	DiversionStatusChange	PreviousDiversionStatus	OutGateUtcChange	PreviousOutGateUtc	PreviousOutGateLocal	InAirUtcChange	PreviousInAirUtc	PreviousInAirLocal	LandingUtcChange	PreviousLandingUtc	PreviousLandingLocal	InGateUtcChange	PreviousInGateUtc	PreviousInGateLocal	DepGateChange	PreviousDepGate	DepTerminalChange	PreviousDepTerminal	ArrGateChange	PreviousArrGate	ArrTerminalChange	PreviousArrTerminal	BaggageChange	PreviousBaggage	AircraftTypeChange	PreviousAircraftType	TailNumberChange	PreviousTailNumber	PrevFltChange	PreviousPrevFltAirlineCode	PreviousPrevFltNumber	OtherChange
DL2385JFKMIA04131924	2017-04-13 20:28:00	DL	2385	JFK	MIA	2017-04-13 19:24	2017-04-13 22:50	2017-04-13 15:24	2017-04-13 18:50	InAir		N					2017-04-13 15:21	2017-04-13 19:21	Actual	AirlineData	2017-04-13 16:04	2017-04-13 20:04	Actual	AirlineData	2017-04-13 18:37	2017-04-13 22:37	Estimated	FlightViewData	2017-04-13 18:36	2017-04-13 22:36	Estimated	AirlineData	2	C66		S	H15	4	J	A320		L		1	1	US	US	N321US					2017-04-13	2017-04-13			DL	2788	2017-04-13 14:36	2017-04-13 18:36	T				I	I			06	06														Y	2017-04-13 22:39	2017-04-13 18:39																					
AA4734MIAPIT04131832	2017-04-13 20:28:00	AA	4734	MIA	PIT	2017-04-13 18:32	2017-04-13 21:13	2017-04-13 14:32	2017-04-13 17:13	InAir		N					2017-04-13 14:20	2017-04-13 18:20	Actual	AirlineData	2017-04-13 14:34	2017-04-13 18:34	Actual	AirlineData	2017-04-13 16:55	2017-04-13 20:55	Estimated	FlightViewData	2017-04-13 17:01	2017-04-13 21:01	Estimated	AirlineData	CE	E22			B28	D	J	E75L		L		1	2	US	US	N418YX	YX	4734			2017-04-13	2017-04-13			AA	4409	2017-04-13 13:13	2017-04-13 17:13	T		YX		I	I			06	06		MIA												Y	2017-04-13 20:54	2017-04-13 16:54																					
AA2553DFWDCA04132004	2017-04-13 20:28:00	AA	2553	DFW	DCA	2017-04-13 20:04	2017-04-13 23:00	2017-04-13 15:04	2017-04-13 19:00	InAir		N					2017-04-13 15:02	2017-04-13 20:02	Actual	AirlineData	2017-04-13 15:12	2017-04-13 20:12	Actual	AirlineData	2017-04-13 18:40	2017-04-13 22:40	Estimated	FlightViewData	2017-04-13 18:51	2017-04-13 22:51	Estimated	AirlineData	A	A10		B	25	9	J	B738		L		1	1	US	US	N884NN					2017-04-13	2017-04-13			AA	1302	2017-04-13 13:50	2017-04-13 18:50	T				I	I			06	06														Y	2017-04-13 22:41	2017-04-13 18:41																					
AA604LAXMSP04131655	2017-04-13 20:28:00	AA	604	LAX	MSP	2017-04-13 16:55	2017-04-13 20:48	2017-04-13 09:55	2017-04-13 15:48	InAir		N					2017-04-13 10:27	2017-04-13 17:27	Actual	AirlineData	2017-04-13 10:39	2017-04-13 17:39	Actual	AirlineData	2017-04-13 15:42	2017-04-13 20:42	Estimated	FlightViewData	2017-04-13 15:46	2017-04-13 20:46	Estimated	AirlineData	5	53A		1	E11	12	J	A319		L		1	2	US	US	N823AW					2017-04-13	2017-04-13			AA	2013	2017-04-13 08:55	2017-04-13 15:55	T				I	I			06	06		LAX												Y	2017-04-13 20:40	2017-04-13 15:40																					
AA5512MOBCLT04131924	2017-04-13 20:28:00	AA	5512	MOB	CLT	2017-04-13 19:24	2017-04-13 21:10	2017-04-13 14:24	2017-04-13 17:10	InAir		N					2017-04-13 14:24	2017-04-13 19:24	Actual	AirlineData	2017-04-13 14:31	2017-04-13 19:31	Actual	AirlineData	2017-04-13 16:44	2017-04-13 20:44	Estimated	FlightViewData	2017-04-13 17:06	2017-04-13 21:06	Estimated	AirlineData		3			E2	E	J	CRJ2		L		2	2	US	US	N218PS	OH	5512			2017-04-13	2017-04-13			AA	5512	2017-04-13 13:57	2017-04-13 18:57	T		OH		I	I			06	06	CLT													Y	2017-04-13 20:43	2017-04-13 16:43																					
DL1271BWIATL04132030	2017-04-13 20:28:00	DL	1271	BWI	ATL	2017-04-13 20:30	2017-04-13 22:31	2017-04-13 16:30	2017-04-13 18:31	OutGate		N					2017-04-13 16:27	2017-04-13 20:27	Actual	AirlineData									2017-04-13 18:09	2017-04-13 22:09	Estimated	AirlineData		D29		S	B06		J	MD90		Z		2	2	US	US	N903DA					2017-04-13	2017-04-13			DL	1271	2017-04-13 15:50	2017-04-13 19:50	T				I	I			06	06	ATL			Y	Scheduled			Y									Y	2017-04-13 22:11	2017-04-13 18:11																		
AA1806DENCLT04131759	2017-04-13 20:28:00	AA	1806	DEN	CLT	2017-04-13 17:59	2017-04-13 21:19	2017-04-13 11:59	2017-04-13 17:19	InAir		N					2017-04-13 11:52	2017-04-13 17:52	Actual	AirlineData	2017-04-13 12:05	2017-04-13 18:05	Actual	AirlineData	2017-04-13 16:49	2017-04-13 20:49	Estimated	FlightViewData	2017-04-13 17:02	2017-04-13 21:02	Estimated	AirlineData		A51			C15	C	J	A321		L		1	2	US	US	N546UW					2017-04-13	2017-04-13											I	I			06	06		BOS												Y	2017-04-13 20:48	2017-04-13 16:48																					
DL909ATLGUA04132159	2017-04-13 20:28:00	DL	909	ATL	GUA	2017-04-13 21:59	2017-04-14 01:39	2017-04-13 17:59	2017-04-13 19:39	Scheduled		N																	2017-04-13 19:30	2017-04-14 01:30	Estimated	AirlineData	I	E04			G05		J	73W				1	1	US	GT	N304DQ					2017-04-13	2017-04-13			DL	682	2017-04-13 17:08	2017-04-13 21:08	T				I	I			06	06																	Y																				
NK140MCOEWR04131827	2017-04-13 20:28:00	NK	140	MCO	EWR	2017-04-13 18:27	2017-04-13 21:05	2017-04-13 14:27	2017-04-13 17:05	InAir		N					2017-04-13 15:08	2017-04-13 19:08	Actual	AirlineData	2017-04-13 15:33	2017-04-13 19:33	Actual	AirlineData	2017-04-13 17:36	2017-04-13 21:36	Estimated	FlightViewData	2017-04-13 17:56	2017-04-13 21:56	Estimated	AirlineData	B	33		B	B41	D1	J	A321		L		1	1	US	US	N665NK					2017-04-13	2017-04-13			NK	149	2017-04-13 13:09	2017-04-13 17:09	T				I	I																		Y	2017-04-13 21:39	2017-04-13 17:39																					
AA1113TPAMIA04131935	2017-04-13 20:28:00	AA	1113	TPA	MIA	2017-04-13 19:35	2017-04-13 20:40	2017-04-13 15:35	2017-04-13 16:40	InGate		N					2017-04-13 15:27	2017-04-13 19:27	Actual	AirlineData	2017-04-13 15:41	2017-04-13 19:41	Actual	AirlineData	2017-04-13 16:16	2017-04-13 20:16	Actual	AirlineData	2017-04-13 16:26	2017-04-13 20:26	Actual	AirlineData		F85		N	D36	26	J	B738		L		2	2	US	US	N987AN					2017-04-13	2017-04-13			AA	1113	2017-04-13 14:49	2017-04-13 18:49	T				I	I			06	06	MIA			Y	Landed												Y	2017-04-13 20:27	2017-04-13 16:27																		
AA1481SDQMIA04131938	2017-04-13 20:28:00	AA	1481	SDQ	MIA	2017-04-13 19:38	2017-04-13 22:15	2017-04-13 15:38	2017-04-13 18:15	InAir		N					2017-04-13 15:32	2017-04-13 19:32	Actual	AirlineData	2017-04-13 15:46	2017-04-13 19:46	Actual	AirlineData	2017-04-13 17:47	2017-04-13 21:47	Estimated	FlightViewData	2017-04-13 18:02	2017-04-13 22:02	Estimated	AirlineData		A3		N	D40	CD	J	B752		Z		2	2	DO	US	N182AN					2017-04-13	2017-04-13											I	I			06	06	MIA													Y	2017-04-13 21:49	2017-04-13 17:49																					
B6403JFKSJU04131553	2017-04-13 20:28:00	B6	403	JFK	SJU	2017-04-13 15:53	2017-04-13 19:40	2017-04-13 11:53	2017-04-13 15:40	InAir		N					2017-04-13 13:53	2017-04-13 17:53	Actual	AirlineData	2017-04-13 14:12	2017-04-13 18:12	Actual	AirlineData	2017-04-13 17:32	2017-04-13 21:32	Estimated	FlightViewData	2017-04-13 17:38	2017-04-13 21:38	Estimated	AirlineData	5	24		A	A3		J	A321		L		1	1	US	PR	N975JT					2017-04-13	2017-04-13											I	I																		Y	2017-04-13 21:29	2017-04-13 17:29																					
AA55MANORD04131120	2017-04-13 20:28:00	AA	55	MAN	ORD	2017-04-13 11:20	2017-04-13 19:55	2017-04-13 12:20	2017-04-13 14:55	InAir		N					2017-04-13 13:14	2017-04-13 12:14	Actual	AirlineData	2017-04-13 13:27	2017-04-13 12:27	Actual	AirlineData	2017-04-13 15:35	2017-04-13 20:35	Estimated	FlightViewData	2017-04-13 15:58	2017-04-13 20:58	Estimated	AirlineData	3	55		T5	M5		J	B763		L		1	2	GB	US	N399AN					2017-04-13	2017-04-13			AA	54	2017-04-13 08:50	2017-04-13 07:50	T				I	I			06	06		MCO												Y	2017-04-13 20:34	2017-04-13 15:34																					
B61112CURJFK04132032	2017-04-13 20:28:00	B6	1112	CUR	JFK	2017-04-13 20:32	2017-04-14 01:28	2017-04-13 16:32	2017-04-13 21:28	OutGate		N					2017-04-13 16:14	2017-04-13 20:14	Actual	AirlineData									2017-04-13 20:45	2017-04-14 00:45	Estimated	AirlineData		5		5	26	7	J	A320		L		1	1	CW	US	N775JB					2017-04-13	2017-04-13											I	I																					Y	2017-04-14 00:46	2017-04-13 20:46																		
AA241ORDMIA04131820	2017-04-13 20:28:00	AA	241	ORD	MIA	2017-04-13 18:20	2017-04-13 21:26	2017-04-13 13:20	2017-04-13 17:26	InAir		N					2017-04-13 13:19	2017-04-13 18:19	Actual	AirlineData	2017-04-13 13:32	2017-04-13 18:32	Actual	AirlineData	2017-04-13 16:53	2017-04-13 20:53	Estimated	FlightViewData	2017-04-13 17:13	2017-04-13 21:13	Estimated	AirlineData	T3	K5		N	D38	24	J	B738		L		1	1	US	US	N806NN					2017-04-13	2017-04-13			AA	328	2017-04-13 12:19	2017-04-13 17:19	T				I	I			06	06														Y	2017-04-13 20:54	2017-04-13 16:54																					
AA1112LGADFW04131848	2017-04-13 20:28:00	AA	1112	LGA	DFW	2017-04-13 18:48	2017-04-13 22:52	2017-04-13 14:48	2017-04-13 17:52	InAir		N					2017-04-13 14:48	2017-04-13 18:48	Actual	AirlineData	2017-04-13 15:03	2017-04-13 19:03	Actual	AirlineData	2017-04-13 17:11	2017-04-13 22:11	Estimated	FlightViewData	2017-04-13 17:26	2017-04-13 22:26	Estimated	AirlineData	B	D10		D	D17	D16	J	A321		L		1	1	US	US	N995AN					2017-04-13	2017-04-13											I	I			06	06														Y	2017-04-13 22:09	2017-04-13 17:09																					
DL1275INDDTW04131940	2017-04-13 20:28:00	DL	1275	IND	DTW	2017-04-13 19:40	2017-04-13 20:56	2017-04-13 15:40	2017-04-13 16:56	InAir		N					2017-04-13 15:47	2017-04-13 19:47	Actual	AirlineData	2017-04-13 16:03	2017-04-13 20:03	Actual	AirlineData	2017-04-13 16:44	2017-04-13 20:44	Estimated	FlightViewData	2017-04-13 16:52	2017-04-13 20:52	Estimated	AirlineData		A11		EM	A49		J	B712		L		2	2	US	US	N988AT					2017-04-13	2017-04-13			DL	1275	2017-04-13 15:02	2017-04-13 19:02	T				I	I			06	06	DTW													Y	2017-04-13 20:43	2017-04-13 16:43																					
AA4366DCASTL04131951	2017-04-13 20:28:00	AA	4366	DCA	STL	2017-04-13 19:51	2017-04-13 22:17	2017-04-13 15:51	2017-04-13 17:17	InAir		N					2017-04-13 15:50	2017-04-13 19:50	Actual	AirlineData	2017-04-13 16:16	2017-04-13 20:16	Actual	AirlineData	2017-04-13 17:07	2017-04-13 22:07	Estimated	FlightViewData	2017-04-13 17:14	2017-04-13 22:14	Estimated	AirlineData	C	35X		1	C8	3	J	E145		L		2	2	US	US	N615AE	AX	4366			2017-04-13	2017-04-13									AX		I	I			06	06	BDL													Y	2017-04-13 22:06	2017-04-13 17:06																					
CZ474LAXCAN04131710	2017-04-13 20:28:00	CZ	474	LAX	CAN	2017-04-13 17:10	2017-04-14 07:05	2017-04-13 10:10	2017-04-14 15:05	InAir		N					2017-04-13 10:08	2017-04-13 17:08	Actual	AirlineData	2017-04-13 10:21	2017-04-13 17:21	Actual	AirlineData					2017-04-14 15:49	2017-04-14 07:49	Estimated	AirlineData								B77L		L	Y			US	CN																		I	I																																									Y
NK306MCOPBG04131827	2017-04-13 20:28:00	NK	306	MCO	PBG	2017-04-13 18:27	2017-04-13 21:28	2017-04-13 14:27	2017-04-13 17:28	InAir		N					2017-04-13 14:19	2017-04-13 18:19	Actual	AirlineData	2017-04-13 14:40	2017-04-13 18:40	Actual	AirlineData	2017-04-13 17:12	2017-04-13 21:12	Estimated	FlightViewData	2017-04-13 17:28	2017-04-13 21:28	Estimated	AirlineData	B	31			3		J	A320		L		1	1	US	US	N635NK					2017-04-13	2017-04-13											I	I																		Y	2017-04-13 21:14	2017-04-13 17:14																					
DL218MCOJFK04131838	2017-04-13 20:28:00	DL	218	MCO	JFK	2017-04-13 18:38	2017-04-13 21:29	2017-04-13 14:38	2017-04-13 17:29	InAir		N					2017-04-13 14:34	2017-04-13 18:34	Actual	AirlineData	2017-04-13 14:47	2017-04-13 18:47	Actual	AirlineData	2017-04-13 16:52	2017-04-13 20:52	Estimated	FlightViewData	2017-04-13 17:05	2017-04-13 21:05	Estimated	AirlineData	B	72		2	C62		J	MD88		Z		1	1	US	US	N915DE					2017-04-13	2017-04-13			DL	2634	2017-04-13 13:58	2017-04-13 17:58	T				I	I			06	06														Y	2017-04-13 20:50	2017-04-13 16:50																					
AA2564DFWFLL04131750	2017-04-13 20:28:00	AA	2564	DFW	FLL	2017-04-13 17:50	2017-04-13 20:35	2017-04-13 12:50	2017-04-13 16:35	InAir		N					2017-04-13 12:51	2017-04-13 17:51	Actual	AirlineData	2017-04-13 13:09	2017-04-13 18:09	Actual	AirlineData	2017-04-13 16:28	2017-04-13 20:28	Estimated	FlightViewData	2017-04-13 16:33	2017-04-13 20:33	Estimated	AirlineData	A	A15		3	E4	1	J	B738		L		2	2	US	US	N924NN					2017-04-13	2017-04-13			AA	1318	2017-04-13 11:49	2017-04-13 16:49	T				I	I			06	06	PSP													Y	2017-04-13 20:29	2017-04-13 16:29																					
AA1693PHLDFW04131913	2017-04-13 20:28:00	AA	1693	PHL	DFW	2017-04-13 19:13	2017-04-13 22:58	2017-04-13 15:13	2017-04-13 17:58	InAir		N					2017-04-13 15:10	2017-04-13 19:10	Actual	AirlineData	2017-04-13 15:26	2017-04-13 19:26	Actual	AirlineData	2017-04-13 17:22	2017-04-13 22:22	Estimated	FlightViewData	2017-04-13 17:35	2017-04-13 22:35	Estimated	AirlineData	B	B13		C	C24	C25	J	A321		L		1	2	US	US	N921US					2017-04-13	2017-04-13			AA	607	2017-04-13 14:01	2017-04-13 18:01	T				I	I			06	06		LAS												Y	2017-04-13 22:18	2017-04-13 17:18																					
AA5035DTWCLT04131919	2017-04-13 20:28:00	AA	5035	DTW	CLT	2017-04-13 19:19	2017-04-13 21:15	2017-04-13 15:19	2017-04-13 17:15	InAir		N					2017-04-13 15:11	2017-04-13 19:11	Actual	AirlineData	2017-04-13 15:22	2017-04-13 19:22	Actual	AirlineData	2017-04-13 16:30	2017-04-13 20:30	Estimated	FlightViewData	2017-04-13 16:57	2017-04-13 20:57	Estimated	AirlineData	N	D30			E31	E	J	CRJ9		L		1	2	US	US	N568NN	OH	5035			2017-04-13	2017-04-13			AA	5352	2017-04-13 14:49	2017-04-13 18:49	T		OH		I	I			06	06		DAB												Y	2017-04-13 20:32	2017-04-13 16:32																					
AA1221DFWAUS04132141	2017-04-13 20:28:00	AA	1221	DFW	AUS	2017-04-13 21:41	2017-04-13 22:43	2017-04-13 16:41	2017-04-13 17:43	Scheduled		N					2017-04-13 16:41	2017-04-13 21:41	Estimated	AirlineData									2017-04-13 17:45	2017-04-13 22:45	Estimated	AirlineData	C	C10			21	3	J	A321		L		1	2	US	US	N149AN					2017-04-13	2017-04-13			AA	1623	2017-04-13 15:29	2017-04-13 20:29	T				I	I			06	06		DFW																												Y	32B						Y
AS727MCOPDX04132007	2017-04-13 20:28:00	AS	727	MCO	PDX	2017-04-13 20:07	2017-04-14 02:33	2017-04-13 16:07	2017-04-13 19:33	InAir		N					2017-04-13 16:05	2017-04-13 20:05	Actual	AirlineData	2017-04-13 16:20	2017-04-13 20:20	Actual	AirlineData	2017-04-13 18:38	2017-04-14 01:38	Estimated	FlightViewData	2017-04-13 18:46	2017-04-14 01:46	Estimated	AirlineData	A	111			C3	3	J	B739		L		1	1	US	US	N403AS					2017-04-13	2017-04-13			AS	782	2017-04-13 15:07	2017-04-13 19:07	T				I	I																		Y	2017-04-14 01:37	2017-04-13 18:37																					
AS2367YYJSEA04132012	2017-04-13 20:28:00	AS	2367	YYJ	SEA	2017-04-13 20:12	2017-04-13 20:48	2017-04-13 13:12	2017-04-13 13:48	InAir		N					2017-04-13 13:06	2017-04-13 20:06	Actual	AirlineData	2017-04-13 13:11	2017-04-13 20:11	Actual	AirlineData	2017-04-13 13:34	2017-04-13 20:34	Estimated	FlightViewData	2017-04-13 13:40	2017-04-13 20:40	Estimated	AirlineData		5			S1A		J	DH8D		G		1	1	CA	US	N449QX	QX	2367			2017-04-13	2017-04-13			AS	2382	2017-04-13 12:27	2017-04-13 19:27	T		QX		I	I																		Y	2017-04-13 20:35	2017-04-13 13:35																					
PO752CVGMIA04131650	2017-04-13 20:28:00	PO	752	CVG	MIA	2017-04-13 16:50	2017-04-13 18:58	2017-04-13 12:50	2017-04-13 14:58	InAir		N									2017-04-13 14:21	2017-04-13 18:21	Actual	FlightViewData	2017-04-13 16:28	2017-04-13 20:28	Estimated	FlightViewData												B744		L	Y			US	US																		I	I																		Y	2017-04-13 20:29	2017-04-13 16:29																					
AA53ORDTPA04132010	2017-04-13 20:28:00	AA	53	ORD	TPA	2017-04-13 20:10	2017-04-13 22:47	2017-04-13 15:10	2017-04-13 18:47	InAir		N					2017-04-13 15:14	2017-04-13 20:14	Actual	AirlineData	2017-04-13 15:26	2017-04-13 20:26	Actual	AirlineData					2017-04-13 18:38	2017-04-13 22:38	Estimated	AirlineData	T3	H17			F78	4	J	B738		L		1	1	US	US	N994NN					2017-04-13	2017-04-13											I	I			06	06				Y	OutGate						Y						Y	2017-04-13 22:44	2017-04-13 18:44																		
DL818FLLLGA04131902	2017-04-13 20:28:00	DL	818	FLL	LGA	2017-04-13 19:02	2017-04-13 21:59	2017-04-13 15:02	2017-04-13 17:59	InAir		N					2017-04-13 15:02	2017-04-13 19:02	Actual	AirlineData	2017-04-13 15:27	2017-04-13 19:27	Actual	AirlineData	2017-04-13 17:51	2017-04-13 21:51	Estimated	FlightViewData	2017-04-13 18:02	2017-04-13 22:02	Estimated	AirlineData	2	D7		C	C23		J	MD90		L		1	1	US	US	N938DN					2017-04-13	2017-04-13			DL	1131	2017-04-13 14:22	2017-04-13 18:22	T				I	I			06	06														Y	2017-04-13 21:53	2017-04-13 17:53																					
AA147BOSLAX04131855	2017-04-13 20:28:00	AA	147	BOS	LAX	2017-04-13 18:55	2017-04-14 01:27	2017-04-13 14:55	2017-04-13 18:27	InAir		N					2017-04-13 14:51	2017-04-13 18:51	Actual	AirlineData	2017-04-13 15:08	2017-04-13 19:08	Actual	AirlineData	2017-04-13 17:51	2017-04-14 00:51	Estimated	FlightViewData	2017-04-13 18:15	2017-04-14 01:15	Estimated	AirlineData	B	B33		4	42A	3	J	B738		L		1	1	US	US	N990NN					2017-04-13	2017-04-13			AA	1094	2017-04-13 13:50	2017-04-13 17:50	T				I	I			06	06																																					Y
DL1543MSPLAX04131627	2017-04-13 20:28:00	DL	1543	MSP	LAX	2017-04-13 16:27	2017-04-13 20:20	2017-04-13 11:27	2017-04-13 13:20	InAir		N					2017-04-13 12:58	2017-04-13 17:58	Actual	AirlineData	2017-04-13 13:14	2017-04-13 18:14	Actual	AirlineData	2017-04-13 14:25	2017-04-13 21:25	Estimated	FlightViewData	2017-04-13 14:40	2017-04-13 21:40	Estimated	AirlineData	1	G19		5	58		J	B752		L		1	1	US	US	N900PC					2017-04-13	2017-04-13			DL	1727	2017-04-12 21:15	2017-04-13 02:15	T				I	I			06	06														Y	2017-04-13 21:27	2017-04-13 14:27																					
AA5326CHACLT04131939	2017-04-13 20:28:00	AA	5326	CHA	CLT	2017-04-13 19:39	2017-04-13 20:57	2017-04-13 15:39	2017-04-13 16:57	InAir		N					2017-04-13 15:34	2017-04-13 19:34	Actual	AirlineData	2017-04-13 15:42	2017-04-13 19:42	Actual	AirlineData	2017-04-13 16:31	2017-04-13 20:31	Estimated	FlightViewData	2017-04-13 16:46	2017-04-13 20:46	Estimated	AirlineData					E10	E	J	CRJ2		L		1	2	US	US	N242JS	OH	5326			2017-04-13	2017-04-13			AA	5508	2017-04-13 14:31	2017-04-13 18:31	T		OH		I	I			06	06		AVL												Y	2017-04-13 20:28	2017-04-13 16:28																					
AS2236RDMPDX04132028	2017-04-13 20:28:00	AS	2236	RDM	PDX	2017-04-13 20:28	2017-04-13 21:05	2017-04-13 13:28	2017-04-13 14:05	OutGate		N					2017-04-13 13:24	2017-04-13 20:24	Actual	AirlineData									2017-04-13 14:05	2017-04-13 21:05	Estimated	AirlineData					A12	2	J	DH8D		G		1	1	US	US	N444QX	QX	2236			2017-04-13	2017-04-13			AS	2325	2017-04-13 12:53	2017-04-13 19:53	T		QX		I	I								Y	Scheduled			Y	2017-04-13 20:28	2017-04-13 13:28																											
AA1331PUJMIA04131928	2017-04-13 20:28:00	AA	1331	PUJ	MIA	2017-04-13 19:28	2017-04-13 22:14	2017-04-13 15:28	2017-04-13 18:14	InAir		N					2017-04-13 15:17	2017-04-13 19:17	Actual	AirlineData	2017-04-13 15:30	2017-04-13 19:30	Actual	AirlineData	2017-04-13 17:39	2017-04-13 21:39	Estimated	FlightViewData	2017-04-13 17:55	2017-04-13 21:55	Estimated	AirlineData	B	26		N	D51	CD	J	B752		Z		2	2	DO	US	N181AN					2017-04-13	2017-04-13											I	I			06	06	MIA													Y	2017-04-13 21:37	2017-04-13 17:37																					
G41336CVGAUS04131939	2017-04-13 20:28:00	G4	1336	CVG	AUS	2017-04-13 19:39	2017-04-13 22:19	2017-04-13 15:39	2017-04-13 17:19	InAir		N					2017-04-13 15:33	2017-04-13 19:33	Actual	AirlineData	2017-04-13 15:42	2017-04-13 19:42	Actual	FlightViewData	2017-04-13 16:53	2017-04-13 21:53	Estimated	FlightViewData	2017-04-13 16:53	2017-04-13 21:53	Estimated	AirlineData		A21					J	A319		L		1	1	US	US						2017-04-13	2017-04-13											I	I																		Y	2017-04-13 21:51	2017-04-13 16:51																					
XOJ790SFOTEB04131530	2017-04-13 20:28:00	XOJ	790	SFO	TEB	2017-04-13 15:30	2017-04-13 20:14	2017-04-13 08:30	2017-04-13 16:14	InAir		N									2017-04-13 09:51	2017-04-13 16:51	Actual	FlightViewData	2017-04-13 17:20	2017-04-13 21:20	Estimated	FlightViewData												C750		L	Y			US	US																		I	I																		Y	2017-04-13 21:22	2017-04-13 17:22																					
DL2449ATLEWR04131818	2017-04-13 20:28:00	DL	2449	ATL	EWR	2017-04-13 18:18	2017-04-13 20:35	2017-04-13 14:18	2017-04-13 16:35	InGate		N					2017-04-13 14:16	2017-04-13 18:16	Actual	AirlineData	2017-04-13 14:44	2017-04-13 18:44	Actual	AirlineData	2017-04-13 16:18	2017-04-13 20:18	Actual	AirlineData	2017-04-13 16:26	2017-04-13 20:26	Actual	AirlineData	S	B12		TB	46B		J	MD88		Z		1	2	US	US	N926DL					2017-04-13	2017-04-13											I	I			06	06		ATL		Y	Landed												Y	2017-04-13 20:25	2017-04-13 16:25																		
DL372NASJFK04131723	2017-04-13 20:28:00	DL	372	NAS	JFK	2017-04-13 17:23	2017-04-13 20:43	2017-04-13 13:23	2017-04-13 16:43	InAir		N					2017-04-13 15:28	2017-04-13 19:28	Actual	AirlineData	2017-04-13 15:55	2017-04-13 19:55	Actual	AirlineData	2017-04-13 18:25	2017-04-13 22:25	Estimated	FlightViewData	2017-04-13 18:39	2017-04-13 22:39	Estimated	AirlineData	A	C45		2	C70		J	MD88		Z		1	1	BS	US	N916DE					2017-04-13	2017-04-13											I	I			06	06														Y	2017-04-13 22:22	2017-04-13 18:22																					
DL2449EWRATL04132115	2017-04-13 20:28:00	DL	2449	EWR	ATL	2017-04-13 21:15	2017-04-13 23:52	2017-04-13 17:15	2017-04-13 19:52	Scheduled		N					2017-04-13 17:15	2017-04-13 21:15	Estimated	AirlineData									2017-04-13 19:30	2017-04-13 23:30	Estimated	AirlineData	TB	46B		S	B24		J	MD88		Z		2	2	US	US	N926DL					2017-04-13	2017-04-13											I	I			06	06	ATL																													Y	M88						Y
AA5088CLTLIT04132029	2017-04-13 20:28:00	AA	5088	CLT	LIT	2017-04-13 20:29	2017-04-13 22:42	2017-04-13 16:29	2017-04-13 17:42	OutGate		N					2017-04-13 16:26	2017-04-13 20:26	Actual	AirlineData									2017-04-13 17:39	2017-04-13 22:39	Estimated	AirlineData		E8			8	3	J	CRJ9		L		1	1	US	US	N585NN	OH	5088			2017-04-13	2017-04-13			AA	5183	2017-04-13 15:32	2017-04-13 19:32	T		OH		I	I			06	06				Y	Scheduled			Y	2017-04-13 20:29	2017-04-13 16:29							Y	2017-04-13 22:42	2017-04-13 17:42																		
DL1690ATLBDL04131836	2017-04-13 20:28:00	DL	1690	ATL	BDL	2017-04-13 18:36	2017-04-13 20:54	2017-04-13 14:36	2017-04-13 16:54	InAir		N					2017-04-13 14:33	2017-04-13 18:33	Actual	AirlineData	2017-04-13 14:40	2017-04-13 18:40	Actual	AirlineData	2017-04-13 16:37	2017-04-13 20:37	Estimated	FlightViewData	2017-04-13 16:48	2017-04-13 20:48	Estimated	AirlineData	S	B04			A12		J	MD88		Z		1	2	US	US	N958DL					2017-04-13	2017-04-13			DL	1379	2017-04-13 13:50	2017-04-13 17:50	T				I	I			06	06		ATL												Y	2017-04-13 20:38	2017-04-13 16:38																					
